Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,total transactions (including tnx to create contract),total Ether sent,total ether received,No. of txns from blacklisted addresses,No. of txns to blacklisted addresses,Total ether sent to blacklisted addresses,Total ether received from blacklisted addresses,Ratio of total sent to blacklisted addresses,Ratio of total received from blacklisted addresses,Confirmations,avg_gas_price_gwei,gas_price_std_dev,high_gas_price_ratio,low_gas_price_ratio,gas_price_coefficient_variation,total_failed_txns,failed_txn_ratio,max_consecutive_failures,failed_contract_interaction_ratio,total_erc721_transfers,erc721_incoming_ratio,erc721_outgoing_ratio,unique_erc721_tokens,external_txn_ratio,erc20_txn_ratio,erc721_txn_ratio,erc1155_txn_ratio,internal_txn_ratio,unique_wallets_interacted_with,unique_contracts_interacted_with,num_blacklisted_contracts_interacted,ratio_blacklisted_contract_txns
0xa718fa5ed2cb4671acb22d896209d04dad3b2e69,0,8770.2,117277.82,1008384.1,8,8,0,16,22.125,24.15781732,0,0,0.0,0.0,0.0,0.0,0,24.42361171529412,11.542354475612209,0.058823529,0.1764705882352941,0.472589992,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
0xa71e7a42d332c615786d99f8600fff4fb0b67564,0,0.0,0.0,6.92,0,1,1,2,0.0,4.0,0,0,0.0,0.0,0.0,0.0,0,27.92812444,7.734693373782131,0.0,0.0,0.2769499753080834,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0xa71fdc4309dd47a3ac76282ce1ae1ff0e5442dde,0,8.64,159007.3,636055.12,3,4,0,7,83.86233536,83.865,0,0,0.0,0.0,0.0,0.0,0,25.42367193,10.503052661260597,0.0,0.125,0.4131209957087185,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0xa72261a81fffc1296c348e5359d61a585193ff9b,0,2.41,3759.78,15048.73,4,4,0,8,1.191652875,1.19411025,0,0,0.0,0.0,0.0,0.0,0,22.299474493444443,3.895677948513317,0.0,0.0,0.1746981952269126,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0xa72778ca3eaaac10560c8e2eb6aca50bbee51f63,0,24.45,0.23,73.82,3,2,0,5,100.998477,101.0,0,0,0.0,0.0,0.0,0.0,0,30.50476981,8.670557816474728,0.0,0.0,0.2842361332443763,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa7286bbcbfac04709eba6dc1e29ea925ac20739c,0,107.03,4.6,330.3,3,2,0,5,100.9984698,101.0,0,0,0.0,0.0,0.0,0.0,0,24.1735086,1.1326884674026616,0.0,0.0,0.046856602,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa72d807d291577d424271271f11ce0893023e5f9,0,0.0,9538.39,133537.42,0,14,1,15,0.0,74.30995206,0,0,0.0,0.0,0.0,0.0,0,38.23407353626667,26.08569453227297,0.2,0.0,0.6822630214258902,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0xa733283520890aea03e24ca638c595c36fa26a09,0,32.85,637.19,336259.72,499,502,0,1001,125.7525225,125.0281836,0,0,0.0,0.0,0.0,0.0,0,55.18181818181818,36.81316217184975,0.3286713286713286,0.3286713286713286,0.6671248499017253,4,0.003996004,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0xa73e48f6684f761805631c18744781edbe537968,0,0.0,2217.32,319294.23,0,144,1,145,0.0,93.54023039,0,0,0.0,0.0,0.0,0.0,0,23.991635080972415,8.789194049997029,0.1034482758620689,0.034482759,0.3663441036983624,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
0xa73f8ff7ae406f6ba45a92ea8362535d8d04ae3b,0,9.16,18372.83,477931.87,26,26,0,52,540.8790295,540.89889,0,0,0.0,0.0,0.0,0.0,0,23.27090817573585,8.896810827313244,0.075471698,0.018867925,0.3823147236079847,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
0xa74476443119a942de498590fe1f2454d7d4ac0d,0,0.0,17.09,170917.35,0,9999,1,10000,0.0,1001451.674,0,0,0.0,0.0,0.0,0.0,0,39.35092903,297.50793626878044,0.1152,0.0172,7.560378969720113,567,0.0567,74,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1755.0,1.0,0.0,0.0
0xa74afced8f0407400a0580560ed67e306b72e497,0,25331.54,782.06,715539.6,28,8,0,36,2224.963159,924.0309,0,0,0.0,0.0,0.0,0.0,0,25.417429885444445,5.320149599751395,0.0,0.0,0.2093110760501412,5,0.1388888888888889,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
0xa74d791b36dcfd794fb8127be1a39ca6d721a401,0,25.04,0.0,75.13,3,2,0,5,100.998488,101.0,0,0,0.0,0.0,0.0,0.0,0,30.40000016,8.763561141362569,0.0,0.0,0.2882750360124119,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa75041293a62bdf581b8cf27135801048670d0e7,0,19.72,495.23,459851.23,466,910,0,1376,59.10639565,59.32337201,0,0,0.0,0.0,0.0,0.0,0,12.611354303050147,10.408496485592792,0.4818313953488372,0.5058139534883721,0.8253274180930292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa7510c605b2fba1ecea5726934a3f7be4fd4d738,0,13.45,4250.39,25583.03,6,6,0,12,42.952312,42.955,0,0,0.0,0.0,0.0,0.0,0,27.18436065,6.417950742785488,0.0,0.0,0.2360898174377913,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0xa759cee11ce73e42777a7e44032ad7d736d2d55f,0,0.0,1394.4,319316.93,0,229,1,230,0.0,367.8865837,0,0,0.0,0.0,0.0,0.0,0,22.953034660757577,7.261288509161488,0.064935065,0.004329004,0.3163541822021465,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
0xa75a56de6e33fddf658ed216559033101ae9374d,0,160.8,0.84,323.28,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa76473b7265718e7e685c833458fb16a25bd609d,0,3.67,10576.63,63478.12,5,6,0,11,60.14031516,60.14255079999999,0,0,0.0,0.0,0.0,0.0,0,27.06879864590909,9.558538243382078,0.090909091,0.0,0.3531201501927999,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0xa767a2011a23c4a63a1afec3fd293be04355c3dc,0,0.73,2876.68,11509.67,4,4,0,8,3.705918682,3.709278682,0,0,0.0,0.0,0.0,0.0,0,34.86471875,10.398511656815622,0.0,0.0,0.2982531346939985,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0xa76b61f7d05fd365ac6eecb44eb36f0148ef3310,0,7.11,0.0,21.33,3,1,0,4,100.998362,101.0,0,0,0.0,0.0,0.0,0.0,0,29.5000001,7.000000201999999,0.0,0.0,0.2372881416282677,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa76d9fdee6ffdca72e1fec2386ff502e5f1669bc,0,0.0,16261.63,113831.38,0,7,1,8,0.0,276.6361419,0,0,0.0,0.0,0.0,0.0,0,34.06907754,18.613837172814453,0.125,0.0,0.5463557723878181,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0xa774852dd9432267251e6f8f3d54e6ddf88b6b3a,0,53777.63,67447.69,431123.65,3,4,0,7,17.55541137,17.55610437,0,0,0.0,0.0,0.0,0.0,0,23.285714285714285,16.580252166501026,0.2857142857142857,0.2857142857142857,0.712035369,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0xa7788e4bc17c2707d2fb3eefe782a8a5a28f642c,0,1.9,1670.63,25087.93,15,15,0,30,106.976903,106.98452720000002,0,0,0.0,0.0,0.0,0.0,0,20.99711063373333,9.157444903097296,0.1,0.1333333333333333,0.436128811,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0xa77a170d216868074d3686f95dc136cdc346f018,0,0.0,0.0,42.28,1,1,0,2,0.20294618,0.20345018,0,0,0.0,0.0,0.0,0.0,0,30.65979415,9.418371205300357,0.0,0.0,0.3071896425704452,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0xa77ab4fc9ace9033da14a03fa0a26b32b5326469,0,3446.66,1365.12,965446.7,130,379,0,509,3972.481887,3970.075884,0,0,0.0,0.0,0.0,0.0,0,22.10622091398428,8.746712820588709,0.037328094,0.003929273,0.3956674844887478,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
0xa77cb52ef8c4e2b227ea63e2178918fd6eab936c,0,18343.94,4591.75,912651.27,48,7,0,55,11.40827295,7.5799697,0,0,0.0,0.0,0.0,0.0,0,27.840473501753845,13.782136771673974,0.1384615384615384,0.123076923,0.4950395966076421,18,0.2769230769230769,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
0xa77e473900b453a28e6e15b9655646675cd4a6d8,0,0.0,4961.26,302636.78,0,61,1,62,0.0,46.42734534,0,0,0.0,0.0,0.0,0.0,0,23.531489839112904,9.214055823218908,0.1129032258064516,0.048387097,0.3915627903807327,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0xa77f8b10a44d360bde80705090ea22e53e7c8c81,0,27059.42,66157.83,736680.37,15,5,0,20,3.37,3.39645585,0,0,0.0,0.0,0.0,0.0,0,29.68101900761905,23.22511811621003,0.2857142857142857,0.3809523809523809,0.7824905913859695,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0xa78691ca34601013ae68e2b270ba21c43c461bb1,0,17.85,0.0,71.38,4,1,0,5,100.9979,101.0,0,0,0.0,0.0,0.0,0.0,0,28.00000008,6.782330161824918,0.0,0.0,0.2422260765090375,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa78d59f05acf567e60f70b8bdae5c88825c5b3c1,0,2773.07,5222.07,380091.47,122,8,0,130,3.611,3.06836886,0,0,0.0,0.0,0.0,0.0,0,39.857723505023955,59.129755172499515,0.1317365269461078,0.041916168,1.483520632206864,20,0.1197604790419161,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
0xa796141272afbf4f74a82c355075af06924d1473,0,0.0,0.0,858.55,0,1,1,2,0.0,7.314,0,0,0.0,0.0,0.0,0.0,0,30.51827139,11.397714321132757,0.0,0.0,0.3734718187439914,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0xa79c6dfbaffeab00b084b094f8e803cd81faff57,0,22406.49,13148.02,235733.6,7,6,0,13,116.5789867,114.10907,0,0,0.0,0.0,0.0,0.0,0,25.637921362615387,4.264209951530737,0.0,0.0,0.1663243244730716,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa7b0f7f9ff0c7f7b4d1414a4179fd4baaabb21a9,0,24.46,0.25,73.88,3,2,0,5,100.9984557,101.0,0,0,0.0,0.0,0.0,0.0,0,30.70720324,8.506269638,0.0,0.0,0.2770121906600929,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa7cba34608183774c194177e747393b318f9c061,0,16.08,493.45,658688.67,1285,1293,0,2578,1406.471997,1407.011718,0,0,0.0,0.0,0.0,0.0,0,20.137458767028704,5.2965918034350965,0.013576416,0.028316524,0.2630218571623977,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa7d16deb3317b7d2aee7bfd3bf8bcafe241791f5,0,162.31,0.33,325.27,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa7d41d72bef80338a25a18ca6e945c4ee860a00a,0,0.0,3052.81,283910.95,0,93,1,94,0.0,78.2157097,0,0,0.0,0.0,0.0,0.0,0,25.28190318230851,9.459814797842576,0.1170212765957446,0.010638298,0.3741733654158702,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0xa7db4a33e53ec706358428a19d9162b2e6a3157c,0,38428.41,1.07,115287.37,3,2,0,5,7.67519644,7.67663924,0,0,0.0,0.0,0.0,0.0,0,22.72449959,1.1305239806849037,0.0,0.0,0.049749125,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0xa7dd46beaddf4d87ddd371d957a7504fb749e6a8,0,0.0,0.0,14058.25,0,1,1,2,0.0,0.267246433,0,0,0.0,0.0,0.0,0.0,0,27.66801011,4.484811875483017,0.0,0.0,0.1620937630939135,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0xa7deb7ee6462b393fa630677cb2392806f9b5002,0,25.42,0.38,77.4,3,3,0,6,100.998488,101.0,0,0,0.0,0.0,0.0,0.0,0,32.0000002,8.763561141,0.0,0.0,0.2738612839388309,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0xa7e43bf451e0f01c71dbb54a9e8a82345c194c44,0,21.78,0.0,65.35,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa7e62708e9eb3cde3822d615175118e6f2f028cc,0,22.18,0.0,66.55,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa7e70393d796c9a931633bd006bd66a88017cc78,0,0.0,3960.86,63373.83,0,16,1,17,0.0,7.415066914,0,0,0.0,0.0,0.0,0.0,0,21.90455967738889,6.007934413555957,0.055555556,0.055555556,0.2742777988711493,1,0.055555556,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0xa7ec0bc27b68ef9ebf8b012846564dfe2dfc49cb,0,0.0,1365.9,445283.63,0,326,1,327,0.0,2044.262629,0,0,0.0,0.0,0.0,0.0,0,21.686453106868505,3.828972447834691,0.021406728,0.0,0.1765605665880874,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0xa7f4dcd9f33301f1c02bdb0be5a4f6295eb82405,0,616.34,908.73,52018.62,21,43,0,64,406.8954795,406.9077527,0,0,0.0,0.0,0.0,0.0,0,35.439978230281255,14.637438741399489,0.09375,0.0,0.4130205342195359,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
0xa7fa30306f4e7e7f507237500800eb3ed6957816,0,0.0,0.0,1.67,1,1,0,2,0.6945283640000001,0.695,0,0,0.0,0.0,0.0,0.0,0,29.7186556,10.266886818448906,0.0,0.0,0.3454694235958727,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0xa7fb5e413eca5cedfcf3f7cc97a4c57cca5883de,0,162.19,0.21,324.8,2,2,0,4,100.9989738,101.0,0,0,0.0,0.0,0.0,0.0,0,24.21688575,1.3031118029485182,0.0,0.0,0.053810049,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa8036cee9275ffbf32918852acbcaa7cac273b5d,0,24.56,0.43,74.55,3,2,0,5,100.9984557,101.0,0,0,0.0,0.0,0.0,0.0,0,30.70720324,8.506269638,0.0,0.0,0.2770121906600929,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa80931a9585ea8e0d408f2c47c5eced9dffbef23,0,162.94,0.3,326.48,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa81628c2546c8c91d4b2b92172863dc60b8df07a,0,3.2,0.0,9.6,3,2,0,5,2000.998585,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa819abd7657d5642c2064502b8c5ca8a1a7155b1,0,1697.79,1772.61,810255.43,282,187,0,469,16584.5117,16584.79174,0,0,0.0,0.0,0.0,0.0,0,30.46167258157873,30.92439280497459,0.2595744680851063,0.3851063829787234,1.0151902434824176,9,0.019148936,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0
0xa81e15b7d87c3ee2785ef544d8bf039a2f4f4521,0,2.86,0.42,9.42,3,2,0,5,2000.998585,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa8241850951cbcc55a183d3a70f342756636fd87,0,1.35,217.68,438.05,2,2,0,4,25.99829261,26.0,0,0,0.0,0.0,0.0,0.0,0,30.11276403,14.616155447954169,0.2,0.2,0.4853807319402137,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa82bcb3a2e5207e09aa95832a96ec12f57b7e186,0,0.0,1162.75,201155.0,0,173,1,174,0.0,201.7744382,0,0,0.0,0.0,0.0,0.0,0,24.65285513488506,8.414983049901306,0.097701149,0.0,0.3413390864408914,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0xa82bda08f8471da7d9a698607381d8a583f5b50b,0,3542.1,7215.61,770224.87,83,66,0,149,272.4534628,244.6004971,0,0,0.0,0.0,0.0,0.0,0,26.448946632671134,15.143662480124537,0.1409395973154362,0.006711409,0.5725620263991263,11,0.073825503,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
0xa82c0c4a855d2f0b38708684172c2f90ff018ed5,0,4.18,88550.25,354217.75,4,4,0,8,5.215041762,5.23202493,0,0,0.0,0.0,0.0,0.0,0,43.03665514,22.730207213876877,0.125,0.0,0.5281592433271741,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa830e5ae08859e61fb8015ac1fa51acbb4108435,0,0.0,1458.58,542590.4,0,372,1,373,0.0,715.2908082,0,0,0.0,0.0,0.0,0.0,0,21.554834797689008,4.568772838247133,0.024128686,0.008042895,0.2119604664628175,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0xa83256de324aa48e8dbb748d9ba377fce651d578,0,75.97,943.87,231504.72,227,227,0,454,59.68191428,59.77727528,0,0,0.0,0.0,0.0,0.0,0,18.563920005193836,4.650448981578232,0.0,0.094713656,0.250510074,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0xa833b2129cab0a743972cd61ab019a59c2069b3f,0,0.0,1565.85,192599.6,0,123,1,124,0.0,27.76541311,0,0,0.0,0.0,0.0,0.0,0,25.86810384468548,8.9511971,0.1048387096774193,0.0,0.3460322083786193,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0xa842e4836836182147771fbf0669c6a742761bbe,0,25.28,7000.85,295021.62,39,42,0,81,44.84742901,44.86740903,0,0,0.0,0.0,0.0,0.0,0,26.67232709871605,13.972200515271764,0.074074074,0.024691358,0.5238463244530455,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
0xa85307b253f2ede0b7ff62a2f747b1483a6fce0a,0,6642.61,6489.07,746009.1,83,30,0,113,150.20252,137.2868322,0,0,0.0,0.0,0.0,0.0,0,24.60287288906195,17.282395688383943,0.1769911504424778,0.2212389380530973,0.7024543745892141,5,0.044247788,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
0xa8593a540cb324fb92b86546f860a8fa5b2f8816,0,0.0,3713.03,319320.53,0,86,1,87,0.0,43.26215556,0,0,0.0,0.0,0.0,0.0,0,48.27303098413793,28.07373835300206,0.4597701149425287,0.4942528735632184,0.5815615423491188,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
0xa868cfbb3c5dd89c28d4de72b6dc792457111e54,0,0.0,1819.97,283914.73,0,156,1,157,0.0,41.33550895,0,0,0.0,0.0,0.0,0.0,0,24.207119531670887,7.797108384391251,0.088607595,0.006329114,0.3220998010188723,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
0xa871a6867c1c981210f2fa0c4d36a1295cedad9a,0,8.73,0.0,17.47,2,1,0,3,59.25629755,59.25730555,0,0,0.0,0.0,0.0,0.0,0,24.666666666666668,1.1547005383792517,0.0,0.0,0.046812184,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0xa871c5499560edf29fcb8df03bc1fca21f578f90,0,1398.02,4779.32,19930.05,4,3,0,7,2.026644808,2.03006874,0,0,0.0,0.0,0.0,0.0,0,24.68293432214286,3.8137278651483832,0.0,0.0,0.1545086907162054,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0xa872628f87838b01221e4f2017debe08888cb3d6,0,14.25,7901.98,31664.92,4,4,0,8,54.85069292,54.85253331,0,0,0.0,0.0,0.0,0.0,0,24.68366735,4.735156070190645,0.0,0.0,0.1918335716728511,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0xa87ef8e34334c4bec526e17c1c38c088059e6fe2,0,6.46,75624.18,226891.9,3,3,0,6,7043.988215,7043.9895590000015,0,0,0.0,0.0,0.0,0.0,0,27.833333333333332,10.303721010715822,0.0,0.0,0.3701935692472751,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0xa882732e39904b15760db8b8b4c8ab49d7b69500,0,207.25,158.87,54470.85,259,5,0,264,43.15,13.62,0,0,0.0,0.0,0.0,0.0,0,28.53964041398611,14.82869493276186,0.1388888888888889,0.002777778,0.5195824024991893,16,0.044444444,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0xa895b4b867fdb8e4d39b4583e8b0989eb5951129,0,159.39,0.0,318.78,2,1,0,3,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.62251434,0.6538243474448239,0.0,0.0,0.027678017,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0xa8981d946b85d58a2ad64ef7ba320a4d451e2567,0,23.49,0.0,70.47,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa8a01cb836c73915884d0a7cfff9a55353aefa45,0,18.96,0.0,56.87,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa8ad5559f1a7db417b7e2346675df80769097890,0,0.0,2241.88,291443.93,0,130,1,131,0.0,60.272862,0,0,0.0,0.0,0.0,0.0,0,60.29297111880915,25.79223270930763,0.0,0.2977099236641221,0.4277817501891429,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0xa8b2e7e753b149a3beaab716de3c897ddefe30e6,0,4771.47,3386.87,47565.47,5,7,0,12,1064.023651,1064.026665,0,0,0.0,0.0,0.0,0.0,0,26.480423000583333,10.348958725729098,0.083333333,0.0,0.3908154611239073,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
0xa8be71ce159cf7608a0f3f459b208744409bd4cc,0,1.61,106.29,539.5,5,5,0,10,33.01559811,33.018165100000004,0,0,0.0,0.0,0.0,0.0,0,24.123162127799997,1.5635184150089307,0.0,0.0,0.064813991,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0xa8c1621610483a310cce8adbc4ea0de43988f059,0,20.41,32329.7,226450.8,7,7,0,14,48.53894871,48.55023263,0,0,0.0,0.0,0.0,0.0,0,29.688272280533333,14.252271230541783,0.2666666666666666,0.0,0.480064016,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
0xa8c827677a78a6f9c31aa561d32b06c8ba3313c1,0,2.41,0.0,9.63,4,2,0,6,2000.998113,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
